"id","lat","long"
"http://sws.geonames.org/282710/","32.24562","35.51396"
"http://sws.geonames.org/282711/","31.78456","35.37526"
"http://sws.geonames.org/282712/","31.40635","35.15052"
"http://sws.geonames.org/282713/","31.78336","35.36506"
"http://sws.geonames.org/282714/","31.98709","35.20484"
"http://sws.geonames.org/282715/","32.14394","35.01218"
"http://sws.geonames.org/282716/","32.23493","35.44666"
"http://sws.geonames.org/282717/","31.95","35.26667"
"http://sws.geonames.org/282718/","31.61451","35.29502"
"http://sws.geonames.org/282719/","31.92798","35.29562"
"http://sws.geonames.org/282720/","31.96481","35.33666"
"http://sws.geonames.org/282721/","31.71658","35.42442"
"http://sws.geonames.org/282722/","32.20762","35.21365"
"http://sws.geonames.org/282723/","32.21288","35.22265"
"http://sws.geonames.org/282724/","31.99008","35.20821"
"http://sws.geonames.org/282726/","31.9","35.2"
"http://sws.geonames.org/282728/","31.58333","35.4"
"http://sws.geonames.org/282729/","32.05","35.28333"
"http://sws.geonames.org/282731/","31.79199","35.42242"
"http://sws.geonames.org/282732/","32.0908","35.2956"
"http://sws.geonames.org/282733/","31.86667","35"
"http://sws.geonames.org/282734/","31.93972","35.14204"
"http://sws.geonames.org/282735/","32.15055","35.2718"
"http://sws.geonames.org/282736/","32.15271","35.26671"
"http://sws.geonames.org/282737/","32.05564","35.00371"
"http://sws.geonames.org/282738/","32.23595","35.39415"
"http://sws.geonames.org/282739/","32.23919","35.39101"
"http://sws.geonames.org/282740/","32.38613","35.2878"
"http://sws.geonames.org/282741/","31.8","35.33333"
"http://sws.geonames.org/282742/","31.64282","35.22759"
"http://sws.geonames.org/282743/","31.55","35.16667"
"http://sws.geonames.org/282744/","32.06114","35.1711"
"http://sws.geonames.org/282745/","31.91667","35.2"
"http://sws.geonames.org/282746/","32.39583","35.23807"
"http://sws.geonames.org/282747/","32.10095","35.38112"
"http://sws.geonames.org/282748/","31.83819","35.1932"
"http://sws.geonames.org/282750/","32.27384","35.31173"
"http://sws.geonames.org/282751/","31.86755","35.28073"
"http://sws.geonames.org/282752/","32.05499","35.36959"
"http://sws.geonames.org/282753/","31.73333","35.35"
"http://sws.geonames.org/282754/","32.40109","35.21564"
"http://sws.geonames.org/282755/","31.79828","35.3108"
"http://sws.geonames.org/282756/","31.63362","35.02411"
"http://sws.geonames.org/282757/","31.6","35.3"
"http://sws.geonames.org/282758/","32.413","35.3799"
"http://sws.geonames.org/282759/","32.2813","35.247"
"http://sws.geonames.org/282760/","31.65","35.16667"
"http://sws.geonames.org/282761/","32.08333","35.33333"
"http://sws.geonames.org/282762/","31.93263","35.01741"
"http://sws.geonames.org/282763/","32.01515","35.33877"
"http://sws.geonames.org/282764/","31.78346","35.35156"
"http://sws.geonames.org/282765/","31.85","35.4"
"http://sws.geonames.org/282766/","32.22643","35.52264"
"http://sws.geonames.org/282767/","31.96667","35.1"
"http://sws.geonames.org/282768/","31.76667","35.33333"
"http://sws.geonames.org/282769/","31.58333","35.18333"
"http://sws.geonames.org/282770/","31.58333","35.18333"
"http://sws.geonames.org/282771/","32.05","35.28333"
"http://sws.geonames.org/282772/","31.86667","35.03333"
"http://sws.geonames.org/282773/","32.41667","35.16667"
"http://sws.geonames.org/282774/","31.91667","35.03333"
"http://sws.geonames.org/282775/","32.36667","35.5"
"http://sws.geonames.org/282776/","32.33333","35.5"
"http://sws.geonames.org/282777/","32.0115","35.16172"
"http://sws.geonames.org/282778/","32.16667","35.28333"
"http://sws.geonames.org/282779/","32.08333","34.98333"
"http://sws.geonames.org/282780/","31.72116","35.22989"
"http://sws.geonames.org/282781/","31.73333","35.3"
"http://sws.geonames.org/282782/","31.6772","35.44772"
"http://sws.geonames.org/282783/","32.04935","35.16593"
"http://sws.geonames.org/282784/","32.05423","35.15226"
"http://sws.geonames.org/282785/","32.13072","35.07653"
"http://sws.geonames.org/282786/","31.95253","35.27507"
"http://sws.geonames.org/282787/","32.13333","35.48333"
"http://sws.geonames.org/282788/","32.32467","35.47143"
"http://sws.geonames.org/282789/","32.33333","35.46667"
"http://sws.geonames.org/282790/","31.88333","35.13333"
"http://sws.geonames.org/282791/","32.26707","35.30927"
"http://sws.geonames.org/282792/","31.87854","35.29916"
"http://sws.geonames.org/282793/","32.34798","35.27446"
"http://sws.geonames.org/282794/","31.86371","35.26977"
"http://sws.geonames.org/282795/","31.89269","35.3035"
"http://sws.geonames.org/282796/","32.28941","35.47092"
"http://sws.geonames.org/282797/","31.93333","35.38333"
"http://sws.geonames.org/282798/","32.35","35.43333"
"http://sws.geonames.org/282799/","32.14996","35.32739"
"http://sws.geonames.org/282800/","31.63192","35.19734"
"http://sws.geonames.org/282801/","32.08263","35.15077"
"http://sws.geonames.org/282802/","32.07833","35.12306"
"http://sws.geonames.org/282803/","32.08318","35.12995"
"http://sws.geonames.org/282804/","31.91667","35.01667"
"http://sws.geonames.org/282805/","31.73956","35.28955"
"http://sws.geonames.org/282806/","32.11667","35.26667"
"http://sws.geonames.org/282807/","31.69942","35.12661"
"http://sws.geonames.org/282808/","31.69411","35.12392"
"http://sws.geonames.org/282809/","31.83333","35.1"
"http://sws.geonames.org/282810/","31.93261","35.159"
"http://sws.geonames.org/282811/","31.59409","35.2769"
"http://sws.geonames.org/282812/","31.88967","35.20043"
"http://sws.geonames.org/282813/","31.53333","35.21667"
"http://sws.geonames.org/282814/","32.2814","35.177"
"http://sws.geonames.org/282815/","32.45602","35.13239"
"http://sws.geonames.org/282817/","32.44149","35.14839"
"http://sws.geonames.org/282818/","32.01441","35.23283"
"http://sws.geonames.org/282819/","32.06752","35.18973"
"http://sws.geonames.org/282820/","32.1","35.48333"
"http://sws.geonames.org/282821/","32.35633","35.11705"
"http://sws.geonames.org/282822/","32.35916","35.11522"
"http://sws.geonames.org/282823/","31.94764","35.24121"
"http://sws.geonames.org/282824/","31.93108","35.23223"
"http://sws.geonames.org/282825/","31.69555","35.1087"
"http://sws.geonames.org/282826/","31.65","35.1"
"http://sws.geonames.org/282827/","31.63333","35.35"
"http://sws.geonames.org/282829/","31.56667","35.15"
"http://sws.geonames.org/282831/","31.86667","35.28333"
"http://sws.geonames.org/282832/","31.78296","35.34405"
"http://sws.geonames.org/282833/","31.78568","35.33572"
"http://sws.geonames.org/282834/","32.10231","35.52585"
"http://sws.geonames.org/282835/","32.12929","35.37544"
"http://sws.geonames.org/282836/","31.95044","35.05842"
"http://sws.geonames.org/282837/","32.10828","35.05096"
"http://sws.geonames.org/282838/","31.95","35.38333"
"http://sws.geonames.org/282839/","32.08694","35.23111"
"http://sws.geonames.org/282840/","31.80644","35.21732"
"http://sws.geonames.org/282841/","31.64458","35.23635"
"http://sws.geonames.org/282842/","32.33284","35.23228"
"http://sws.geonames.org/282843/","31.86752","35.41293"
"http://sws.geonames.org/282844/","31.83742","35.53958"
"http://sws.geonames.org/282845/","31.87315","35.26923"
"http://sws.geonames.org/282846/","31.97022","35.12152"
"http://sws.geonames.org/282847/","32.35639","35.12659"
"http://sws.geonames.org/282848/","32.34716","35.12335"
"http://sws.geonames.org/282849/","31.42623","34.9007"
"http://sws.geonames.org/282850/","31.71667","35.23333"
"http://sws.geonames.org/282851/","31.70455","35.33092"
"http://sws.geonames.org/282852/","31.71947","35.36502"
"http://sws.geonames.org/282853/","31.632","35.11376"
"http://sws.geonames.org/282854/","31.63414","35.11471"
"http://sws.geonames.org/282855/","32.33349","35.54152"
"http://sws.geonames.org/282856/","31.36407","35.14953"
"http://sws.geonames.org/282857/","32.01873","35.32572"
"http://sws.geonames.org/282858/","32.36338","35.27441"
"http://sws.geonames.org/282859/","32.18486","35.53898"
"http://sws.geonames.org/282860/","32.05178","35.24856"
"http://sws.geonames.org/282861/","31.84331","35.41058"
"http://sws.geonames.org/282862/","31.93125","35.04544"
"http://sws.geonames.org/282863/","31.69672","35.22857"
"http://sws.geonames.org/282864/","31.98333","35.33333"
"http://sws.geonames.org/282865/","31.85","35.08333"
"http://sws.geonames.org/282866/","31.65387","35.21214"
"http://sws.geonames.org/282867/","31.43988","34.99479"
"http://sws.geonames.org/282868/","31.98333","35.23333"
"http://sws.geonames.org/282869/","31.73463","35.21079"
"http://sws.geonames.org/282870/","32.3489","35.46605"
"http://sws.geonames.org/282871/","32.10667","35.20294"
"http://sws.geonames.org/282872/","32.11381","35.19536"
"http://sws.geonames.org/282873/","31.71416","35.36896"
"http://sws.geonames.org/282874/","31.79762","35.36631"
"http://sws.geonames.org/282875/","32.28333","35.33333"
"http://sws.geonames.org/282876/","32.04371","35.36104"
"http://sws.geonames.org/282877/","32.04832","35.35818"
"http://sws.geonames.org/282878/","31.48849","35.02383"
"http://sws.geonames.org/282879/","32.29086","35.47657"
"http://sws.geonames.org/282880/","31.63333","35"
"http://sws.geonames.org/282881/","32.2","35.45"
"http://sws.geonames.org/282882/","31.55","35.15"
"http://sws.geonames.org/282883/","31.54535","35.15968"
"http://sws.geonames.org/282885/","31.75112","35.31753"
"http://sws.geonames.org/282886/","31.51667","35.18333"
"http://sws.geonames.org/282887/","31.88333","35.25"
"http://sws.geonames.org/282888/","31.37095","34.96202"
"http://sws.geonames.org/282889/","32.15325","35.12545"
"http://sws.geonames.org/282890/","31.78862","35.50372"
"http://sws.geonames.org/282891/","31.57927","35.31881"
"http://sws.geonames.org/282892/","31.8618","35.43094"
"http://sws.geonames.org/282893/","31.48163","35.3681"
"http://sws.geonames.org/282894/","32.0207","35.06173"
"http://sws.geonames.org/282895/","31.4","35.16667"
"http://sws.geonames.org/282896/","32.44662","35.28683"
"http://sws.geonames.org/282897/","31.53855","35.35636"
"http://sws.geonames.org/282898/","31.50202","35.10401"
"http://sws.geonames.org/282899/","31.49958","35.11017"
"http://sws.geonames.org/282900/","31.9","35.06667"
"http://sws.geonames.org/282901/","31.58384","35.08047"
"http://sws.geonames.org/282902/","31.51191","35.18981"
"http://sws.geonames.org/282903/","32.16583","35.01054"
"http://sws.geonames.org/282904/","32.09005","35.41879"
"http://sws.geonames.org/282905/","32.09609","35.39522"
"http://sws.geonames.org/282906/","32.27696","35.17551"
"http://sws.geonames.org/282907/","31.53201","35.04076"
"http://sws.geonames.org/282908/","31.76667","35.21667"
"http://sws.geonames.org/282909/","31.59364","35.09649"
"http://sws.geonames.org/282910/","32.49183","35.17512"
"http://sws.geonames.org/282911/","32.04985","35.00754"
"http://sws.geonames.org/282912/","31.9407","35.13641"
"http://sws.geonames.org/282913/","32.12386","35.10596"
"http://sws.geonames.org/282914/","32.3587","35.52436"
"http://sws.geonames.org/282915/","31.61464","35.29543"
"http://sws.geonames.org/282916/","32.32745","35.46187"
"http://sws.geonames.org/282917/","32.32773","35.4768"
"http://sws.geonames.org/282918/","31.61944","35.30109"
"http://sws.geonames.org/282919/","31.95","35"
"http://sws.geonames.org/282920/","31.78551","35.37508"
"http://sws.geonames.org/282922/","31.98333","35.11667"
"http://sws.geonames.org/282923/","31.99248","35.11211"
"http://sws.geonames.org/282924/","32.08247","35.15057"
"http://sws.geonames.org/282925/","31.89109","35.3508"
"http://sws.geonames.org/282927/","31.69846","35.27383"
"http://sws.geonames.org/282928/","31.70247","35.26324"
"http://sws.geonames.org/282929/","32.16798","35.27054"
"http://sws.geonames.org/282930/","32.18026","35.26673"
"http://sws.geonames.org/282932/","31.86329","35.34076"
"http://sws.geonames.org/282933/","32.14285","35.10687"
"http://sws.geonames.org/282934/","31.92688","35.11785"
"http://sws.geonames.org/282935/","31.49077","35.03226"
"http://sws.geonames.org/282936/","32.31741","35.21041"
"http://sws.geonames.org/282937/","31.91667","35.13333"
"http://sws.geonames.org/282938/","31.94805","35.19161"
"http://sws.geonames.org/282939/","31.48595","35.04261"
"http://sws.geonames.org/282940/","31.56667","35.08333"
"http://sws.geonames.org/282941/","32.08357","35.36378"
"http://sws.geonames.org/282942/","31.42414","35.06112"
"http://sws.geonames.org/282943/","32.08595","35.36692"
"http://sws.geonames.org/282944/","31.91232","35.4402"
"http://sws.geonames.org/282945/","31.56862","35.21814"
"http://sws.geonames.org/282946/","31.56667","35.2"
"http://sws.geonames.org/282948/","31.83586","35.38362"
"http://sws.geonames.org/282949/","32.25","35.1"
"http://sws.geonames.org/282950/","31.50545","34.95085"
"http://sws.geonames.org/282951/","31.88333","35.13333"
"http://sws.geonames.org/282952/","32.13073","35.42749"
"http://sws.geonames.org/282953/","32.23333","35.4"
"http://sws.geonames.org/282954/","31.88809","35.12312"
"http://sws.geonames.org/282955/","32.06179","35.26268"
"http://sws.geonames.org/282956/","32.01629","35.20544"
"http://sws.geonames.org/282957/","32.01667","35.21667"
"http://sws.geonames.org/282958/","32.15","35.51667"
"http://sws.geonames.org/282959/","31.93333","35.16667"
"http://sws.geonames.org/282960/","32.28333","35.31667"
"http://sws.geonames.org/282961/","31.8623","35.31761"
"http://sws.geonames.org/282962/","31.69224","35.20685"
"http://sws.geonames.org/282963/","31.82863","35.20054"
"http://sws.geonames.org/282964/","32.37808","35.22565"
"http://sws.geonames.org/282965/","32.37536","35.22783"
"http://sws.geonames.org/282966/","32.02405","35.07191"
"http://sws.geonames.org/282967/","31.95","35.23333"
"http://sws.geonames.org/282968/","32.14722","35.29924"
"http://sws.geonames.org/282969/","31.86797","35.36168"
"http://sws.geonames.org/282970/","31.85947","35.42548"
"http://sws.geonames.org/282972/","32.20688","35.54805"
"http://sws.geonames.org/282973/","31.86166","35.15902"
"http://sws.geonames.org/282974/","31.88915","35.2634"
"http://sws.geonames.org/282975/","31.51667","35.38333"
"http://sws.geonames.org/282976/","31.83991","35.43832"
"http://sws.geonames.org/282977/","31.89098","35.35038"
"http://sws.geonames.org/282978/","31.85243","35.16728"
"http://sws.geonames.org/282979/","32.08018","35.49115"
"http://sws.geonames.org/282980/","32.18588","35.23114"
"http://sws.geonames.org/282981/","32.42153","35.38063"
"http://sws.geonames.org/282982/","32.39829","35.45108"
"http://sws.geonames.org/282983/","32.15377","35.12698"
"http://sws.geonames.org/282984/","31.97383","35.34945"
"http://sws.geonames.org/282985/","32.00164","35.22869"
"http://sws.geonames.org/282986/","31.78333","35.21667"
"http://sws.geonames.org/282987/","32.15","35.06667"
"http://sws.geonames.org/282988/","31.86667","35.3"
"http://sws.geonames.org/282989/","32.05384","35.24002"
"http://sws.geonames.org/282990/","31.5","35.15"
"http://sws.geonames.org/282991/","32.07142","35.39868"
"http://sws.geonames.org/282992/","31.59608","35.22981"
"http://sws.geonames.org/282993/","31.81667","35.35"
"http://sws.geonames.org/282994/","31.71667","35.23333"
"http://sws.geonames.org/282995/","31.62596","35.03639"
"http://sws.geonames.org/282996/","32.41917","35.10972"
"http://sws.geonames.org/282997/","32.07011","35.2403"
"http://sws.geonames.org/282998/","32.11667","35.45"
"http://sws.geonames.org/282999/","32.45624","35.0885"
"http://sws.geonames.org/283000/","31.71878","35.27867"
"http://sws.geonames.org/283002/","32.03387","35.07221"
"http://sws.geonames.org/283003/","32.05197","35.15509"
"http://sws.geonames.org/283004/","31.97777","35.1211"
"http://sws.geonames.org/283005/","31.98153","35.17013"
"http://sws.geonames.org/283006/","31.8","35.16667"
"http://sws.geonames.org/283007/","31.81667","35.16667"
"http://sws.geonames.org/283008/","31.52654","35.05183"
"http://sws.geonames.org/283009/","31.92369","35.18408"
"http://sws.geonames.org/283010/","32.26749","35.18807"
"http://sws.geonames.org/283011/","31.91342","35.06082"
"http://sws.geonames.org/283012/","32.30837","35.24716"
"http://sws.geonames.org/283013/","31.83333","34.98333"
"http://sws.geonames.org/283014/","32.36604","35.48429"
"http://sws.geonames.org/283015/","31.86987","35.16695"
"http://sws.geonames.org/283016/","32.32426","35.47149"
"http://sws.geonames.org/283017/","31.95328","35.39473"
"http://sws.geonames.org/283018/","31.89203","35.1024"
"http://sws.geonames.org/283019/","31.8823","35.05814"
"http://sws.geonames.org/283020/","31.72992","35.28528"
"http://sws.geonames.org/283021/","32.2332","35.29704"
"http://sws.geonames.org/283022/","31.6","35.15"
"http://sws.geonames.org/283023/","31.60354","35.15213"
"http://sws.geonames.org/283024/","31.39645","35.13777"
"http://sws.geonames.org/283025/","31.5977","35.0784"
"http://sws.geonames.org/283026/","31.59954","35.07253"
"http://sws.geonames.org/283027/","31.96667","35.2"
"http://sws.geonames.org/283028/","32.13637","35.34392"
"http://sws.geonames.org/283029/","31.81667","35.18333"
"http://sws.geonames.org/283030/","32.08725","35.11702"
"http://sws.geonames.org/283031/","32.03333","35.4"
"http://sws.geonames.org/283032/","32.21777","35.10947"
"http://sws.geonames.org/283033/","32.23544","35.09753"
"http://sws.geonames.org/283034/","32.02631","35.33698"
"http://sws.geonames.org/283035/","31.47196","35.22781"
"http://sws.geonames.org/283036/","31.98787","35.33743"
"http://sws.geonames.org/283037/","31.93351","35.17124"
"http://sws.geonames.org/283038/","31.93111","35.17116"
"http://sws.geonames.org/283039/","31.62191","35.1118"
"http://sws.geonames.org/283040/","32.4438","35.20184"
"http://sws.geonames.org/283041/","31.45","35.1"
"http://sws.geonames.org/283042/","32.37174","35.34164"
"http://sws.geonames.org/283043/","31.99079","35.16769"
"http://sws.geonames.org/283044/","32.05394","35.15254"
"http://sws.geonames.org/283045/","32.3","35.5"
"http://sws.geonames.org/283046/","31.88333","35.23333"
"http://sws.geonames.org/283048/","32.20696","35.1469"
"http://sws.geonames.org/283049/","32","35.03333"
"http://sws.geonames.org/283050/","31.72729","35.16577"
"http://sws.geonames.org/283051/","31.72757","35.17223"
"http://sws.geonames.org/283052/","32.16027","35.38742"
"http://sws.geonames.org/283053/","31.93197","35.34363"
"http://sws.geonames.org/283054/","32.15639","35.14444"
"http://sws.geonames.org/283055/","32.11827","35.15719"
"http://sws.geonames.org/283056/","31.65","35.13333"
"http://sws.geonames.org/283057/","31.90427","35.29633"
"http://sws.geonames.org/283058/","31.72097","35.34732"
"http://sws.geonames.org/283059/","32.2633","35.43126"
"http://sws.geonames.org/283060/","31.63673","35.24912"
"http://sws.geonames.org/283061/","31.64737","35.23753"
"http://sws.geonames.org/283062/","32.3323","35.42484"
"http://sws.geonames.org/283063/","32.25213","35.33439"
"http://sws.geonames.org/283064/","32.19786","35.23218"
"http://sws.geonames.org/283065/","31.91302","35.28795"
"http://sws.geonames.org/283066/","31.86385","35.30953"
"http://sws.geonames.org/283067/","32.35","35.43333"
"http://sws.geonames.org/283068/","32.18239","35.45676"
"http://sws.geonames.org/283069/","32.04333","35.2375"
"http://sws.geonames.org/283070/","32.38448","35.5338"
"http://sws.geonames.org/283071/","31.55294","35.12077"
"http://sws.geonames.org/283072/","31.73333","35.23333"
"http://sws.geonames.org/283073/","32.45002","35.09303"
"http://sws.geonames.org/283074/","32.45324","35.3323"
"http://sws.geonames.org/283075/","31.72985","35.23148"
"http://sws.geonames.org/283076/","31.64457","35.16674"
"http://sws.geonames.org/283077/","31.37952","34.91246"
"http://sws.geonames.org/283078/","32.45","35.13333"
"http://sws.geonames.org/283079/","31.69706","35.26398"
"http://sws.geonames.org/283080/","32.48329","35.14088"
"http://sws.geonames.org/283081/","31.60115","35.01468"
"http://sws.geonames.org/283082/","31.71637","35.22818"
"http://sws.geonames.org/283083/","31.60509","35.10581"
"http://sws.geonames.org/283084/","31.73942","35.19843"
"http://sws.geonames.org/283085/","31.88333","35.2"
"http://sws.geonames.org/283086/","32.19709","35.05572"
"http://sws.geonames.org/283087/","32.05652","35.30691"
"http://sws.geonames.org/283088/","32.35429","35.37344"
"http://sws.geonames.org/283089/","31.64285","35.09857"
"http://sws.geonames.org/283090/","31.46574","35.11746"
"http://sws.geonames.org/283091/","32.16169","35.01036"
"http://sws.geonames.org/283092/","32.15847","34.99086"
"http://sws.geonames.org/283093/","31.38606","35.06209"
"http://sws.geonames.org/283094/","31.43117","35.02112"
"http://sws.geonames.org/283095/","32.30676","35.18617"
"http://sws.geonames.org/283096/","31.49212","35.09535"
"http://sws.geonames.org/283097/","32.06282","35.17728"
"http://sws.geonames.org/283098/","32.14857","35.00082"
"http://sws.geonames.org/283099/","31.46895","35.00819"
"http://sws.geonames.org/283100/","32.24269","35.4548"
"http://sws.geonames.org/283101/","31.63406","35.18688"
"http://sws.geonames.org/283102/","31.68773","35.14889"
"http://sws.geonames.org/283103/","32.15841","35.00957"
"http://sws.geonames.org/283104/","31.61667","35.11667"
"http://sws.geonames.org/283105/","32.31132","35.34418"
"http://sws.geonames.org/283106/","31.44052","35.00001"
"http://sws.geonames.org/283107/","32.37779","35.48196"
"http://sws.geonames.org/283108/","31.9","35.03333"
"http://sws.geonames.org/283109/","32.1902","35.32527"
"http://sws.geonames.org/283110/","32.29531","35.05206"
"http://sws.geonames.org/283111/","31.74145","35.2681"
"http://sws.geonames.org/283112/","31.62957","35.0467"
"http://sws.geonames.org/283113/","31.90163","35.08345"
"http://sws.geonames.org/283114/","32.1517","35.35118"
"http://sws.geonames.org/283115/","31.58333","35.01667"
"http://sws.geonames.org/283116/","31.43045","34.98299"
"http://sws.geonames.org/283117/","31.46662","35.04171"
"http://sws.geonames.org/283118/","31.65764","35.06965"
"http://sws.geonames.org/283119/","31.47329","34.94461"
"http://sws.geonames.org/283120/","31.46832","34.93832"
"http://sws.geonames.org/283121/","31.72475","35.24182"
"http://sws.geonames.org/283122/","31.68553","35.23681"
"http://sws.geonames.org/283123/","31.67927","35.23986"
"http://sws.geonames.org/283124/","31.66322","35.12348"
"http://sws.geonames.org/283125/","31.58805","35.02457"
"http://sws.geonames.org/283126/","31.59164","35.02503"
"http://sws.geonames.org/283127/","31.45275","34.91376"
"http://sws.geonames.org/283128/","32.2376","35.40407"
"http://sws.geonames.org/283129/","31.50911","34.94938"
"http://sws.geonames.org/283130/","32.13147","35.02138"
"http://sws.geonames.org/283131/","31.83854","35.09511"
"http://sws.geonames.org/283132/","31.60503","35.0815"
"http://sws.geonames.org/283133/","31.66959","35.21961"
"http://sws.geonames.org/283134/","31.7421","35.27399"
"http://sws.geonames.org/283135/","32.26295","35.43757"
"http://sws.geonames.org/283136/","32.10992","35.36745"
"http://sws.geonames.org/283137/","31.48081","35.03252"
"http://sws.geonames.org/283138/","31.42938","35.19417"
"http://sws.geonames.org/283139/","31.49161","34.94305"
"http://sws.geonames.org/283140/","32.36361","35.54663"
"http://sws.geonames.org/283141/","31.6213","35.10222"
"http://sws.geonames.org/283142/","31.73721","35.25742"
"http://sws.geonames.org/283143/","32.34353","35.50493"
"http://sws.geonames.org/283144/","32.16667","35.11667"
"http://sws.geonames.org/283145/","31.46338","34.93595"
"http://sws.geonames.org/283146/","31.45203","34.9265"
"http://sws.geonames.org/283147/","32.44823","35.08164"
"http://sws.geonames.org/283148/","32.27752","35.18142"
"http://sws.geonames.org/283149/","32.46247","35.17503"
"http://sws.geonames.org/283150/","31.67146","35.22668"
"http://sws.geonames.org/283151/","31.553","35.10177"
"http://sws.geonames.org/283152/","32.1211","35.00927"
"http://sws.geonames.org/283153/","32.4205","35.40763"
"http://sws.geonames.org/283154/","31.62439","35.02667"
"http://sws.geonames.org/283155/","32.23647","35.38711"
"http://sws.geonames.org/283156/","31.98261","35.52726"
"http://sws.geonames.org/283157/","31.88546","35.07185"
"http://sws.geonames.org/283159/","31.48095","34.95063"
"http://sws.geonames.org/283160/","31.88187","35.46175"
"http://sws.geonames.org/283161/","31.45209","35.12869"
"http://sws.geonames.org/283162/","32.45","35.15"
"http://sws.geonames.org/283163/","32.48434","35.30374"
"http://sws.geonames.org/283164/","31.53338","34.96395"
"http://sws.geonames.org/283165/","31.45185","35.02714"
"http://sws.geonames.org/283166/","32.34698","35.05009"
"http://sws.geonames.org/283167/","31.658","35.10174"
"http://sws.geonames.org/283168/","31.4885","35.05611"
"http://sws.geonames.org/283169/","31.73333","35.2721"
"http://sws.geonames.org/283170/","32.37099","35.50118"
"http://sws.geonames.org/283171/","31.95","35.18333"
"http://sws.geonames.org/283172/","32.29047","35.07519"
"http://sws.geonames.org/283173/","31.6546","35.18333"
"http://sws.geonames.org/283174/","31.95","35.05"
"http://sws.geonames.org/283175/","32.2","35.45"
"http://sws.geonames.org/283176/","31.43609","34.91697"
"http://sws.geonames.org/283177/","32.41049","35.41802"
"http://sws.geonames.org/283178/","31.94693","35.45966"
"http://sws.geonames.org/283179/","32.14072","35.02022"
"http://sws.geonames.org/283180/","31.61735","35.14366"
"http://sws.geonames.org/283181/","32.25231","35.37836"
"http://sws.geonames.org/283182/","31.81667","35.18333"
"http://sws.geonames.org/283183/","31.65211","35.2118"
"http://sws.geonames.org/283184/","31.6556","35.02553"
"http://sws.geonames.org/283185/","31.43333","34.98333"
"http://sws.geonames.org/283186/","31.66276","35.19903"
"http://sws.geonames.org/283187/","32.30949","35.08637"
"http://sws.geonames.org/283188/","32.20119","35.07154"
"http://sws.geonames.org/283189/","32.01678","35.30135"
"http://sws.geonames.org/283190/","31.66667","35.16667"
"http://sws.geonames.org/283191/","32.4758","35.11404"
"http://sws.geonames.org/283192/","32.4658","35.2586"
"http://sws.geonames.org/283193/","31.69465","35.24439"
"http://sws.geonames.org/283194/","31.91412","35.44453"
"http://sws.geonames.org/283195/","32.17835","35.5289"
"http://sws.geonames.org/283196/","32.06574","35.09696"
"http://sws.geonames.org/283197/","32.17118","35.27665"
"http://sws.geonames.org/283198/","32.42782","35.39554"
"http://sws.geonames.org/283199/","32.11569","35.41369"
"http://sws.geonames.org/283200/","31.96835","35.07086"
"http://sws.geonames.org/283201/","31.77264","35.33065"
"http://sws.geonames.org/283202/","32.32889","35.11243"
"http://sws.geonames.org/283203/","31.45","35.05"
"http://sws.geonames.org/283204/","32.03333","35.31667"
"http://sws.geonames.org/283205/","31.69244","35.16117"
"http://sws.geonames.org/283206/","31.93322","35.10401"
"http://sws.geonames.org/283207/","32.05077","35.175"
"http://sws.geonames.org/283208/","31.86037","35.27235"
"http://sws.geonames.org/283209/","32.35","35.28333"
"http://sws.geonames.org/283210/","32.38927","35.48256"
"http://sws.geonames.org/283211/","31.83024","35.47304"
"http://sws.geonames.org/283212/","31.75594","35.40906"
"http://sws.geonames.org/283213/","31.66879","35.32096"
"http://sws.geonames.org/283214/","31.84258","35.47833"
"http://sws.geonames.org/283215/","31.68657","35.16826"
"http://sws.geonames.org/283216/","31.48254","34.98311"
"http://sws.geonames.org/283217/","32.28694","35.18833"
"http://sws.geonames.org/283218/","31.98011","35.05793"
"http://sws.geonames.org/283219/","32.03028","35.24389"
"http://sws.geonames.org/283220/","32.44129","35.36398"
"http://sws.geonames.org/283221/","31.62625","35.1933"
"http://sws.geonames.org/283222/","32.06035","35.33944"
"http://sws.geonames.org/283223/","32.38918","35.45634"
"http://sws.geonames.org/283224/","31.40901","35.22588"
"http://sws.geonames.org/283225/","31.63798","35.25799"
"http://sws.geonames.org/283226/","31.75025","35.41466"
"http://sws.geonames.org/283227/","31.7","35.25"
"http://sws.geonames.org/283228/","31.60777","34.97743"
"http://sws.geonames.org/283230/","32.4784","35.30523"
"http://sws.geonames.org/283231/","32.2437","35.12318"
"http://sws.geonames.org/283233/","31.80912","35.26309"
"http://sws.geonames.org/283234/","32.48333","35.31667"
"http://sws.geonames.org/283235/","32.47854","35.30001"
"http://sws.geonames.org/283236/","32.49234","35.17898"
"http://sws.geonames.org/283237/","32.30233","35.30941"
"http://sws.geonames.org/283238/","31.58723","35.06029"
"http://sws.geonames.org/283239/","32.3","35.33333"
"http://sws.geonames.org/283240/","31.55","35.1"
"http://sws.geonames.org/283241/","31.75151","35.3393"
"http://sws.geonames.org/283242/","32.24402","35.03708"
"http://sws.geonames.org/283243/","32.3685","35.21904"
"http://sws.geonames.org/283244/","31.85","35.13333"
"http://sws.geonames.org/283245/","31.94508","35.07194"
"http://sws.geonames.org/283246/","31.6148","35.04174"
"http://sws.geonames.org/283247/","32.01667","35.28333"
"http://sws.geonames.org/283248/","31.76338","35.28516"
